price_doc,timestamp,full_sq,num_room,kitch_sq,state,area_m,raion_popul,university_top_20_raion,radiation_raion,full_all,metro_min_avto,big_road1_km,oil_urals,gdp_quart,cpi,balance_trade_growth,deposits_growth,rent_price_2room_eco,rent_price_1room_eco
5350000,2013-11-15,35,1.0,6.0,3.0,5646405.14,79576,0,True,68630,3.325375533,1.594714485,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5903808,2013-11-15,63,2.0,12.0,1.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
10450000,2013-11-15,74,3.0,9.0,3.0,26155137.04,178264,0,False,102618,2.101428225,4.231402393,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4400000,2013-11-15,31,1.0,5.0,2.0,18445806.5,83369,0,True,43795,6.579365944,5.303327662,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6000000,2013-11-15,31,1.0,0.0,3.0,6982964.492,111374,0,True,89467,0.953779573,0.70606604,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6400000,2013-11-15,34,1.0,9.0,3.0,3998216.265,64317,0,False,153248,2.145094498,1.693800322,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5650000,2013-11-15,45,2.0,5.0,2.0,7905261.321,85956,1,True,85083,1.393770127,2.186996975,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6400000,2013-11-15,39,1.0,8.0,3.0,9282438.657,143661,0,False,112221,1.357267592,0.3813285,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
2623727,2013-11-15,39,4.0,0.0,2.0,35747947.91,2546,0,False,2942,2.761011009,3.088887133,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5000000,2013-11-15,32,1.0,6.0,3.0,7126815.285,87713,0,False,100846,3.380369268,0.884392543,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6500000,2013-11-15,38,1.0,8.0,2.0,7632939.805,78810,0,True,87713,5.849976577,1.881707535,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5618265,2013-11-15,58,2.0,7.0,1.0,21494094.8,7122,0,False,9553,3.121542452,4.586082038,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
3841298,2013-11-15,65,3.0,1.0,2.0,7307410.574,75377,0,True,116742,1.482746099,4.081282581,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
10900000,2013-11-15,74,3.0,9.0,2.0,27456466.68,36154,0,False,103746,3.474607082,2.909936544,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
14500000,2013-11-15,59,2.0,9.0,3.0,5467178.309,102618,0,True,130396,3.017058677,1.962649352,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8000000,2013-11-15,45,2.0,6.0,3.0,4934147.224,86206,0,False,55125,1.862049702,1.62985743,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
7610715,2013-11-15,118,4.0,13.0,2.0,66772450.69,9553,0,False,13890,8.330217723,1.190668626,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6350000,2013-11-15,44,2.0,5.0,2.0,9249237.174,156377,0,False,53786,3.1175889,1.261504744,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
2000000,2013-11-15,37,2.0,7.0,2.0,4662813.069,73007,1,False,85956,1.081565443,0.334278122,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
9000000,2013-11-15,114,3.0,12.0,2.0,12583535.69,178473,0,False,21155,0.815328966,0.370937391,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5184561,2013-11-15,47,1.0,0.0,2.0,25536296.81,4001,0,False,17790,9.984238363,1.724120532,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
13000000,2013-11-15,80,4.0,6.0,2.0,16751119.46,155427,0,False,156377,1.594742851,0.454530252,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6500000,2013-11-15,51,3.0,6.0,2.0,13089795.79,53786,0,True,178473,4.458155687,1.234147755,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5210000,2013-11-15,95,3.0,12.0,1.0,52351766.54,142462,0,True,78507,2.36798626,1.35246414,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5900000,2013-11-15,38,1.0,8.0,2.0,11754772.16,247469,0,False,165727,1.275256571,3.983098265,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8800000,2013-11-15,56,2.0,9.0,3.0,5293464.965,77878,0,False,115352,0.65951243,0.170107787,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6612000,2013-11-16,44,2.0,6.0,2.0,3875439.354,94564,0,False,64931,2.527086244,0.827352651,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5020000,2013-11-16,39,1.0,9.0,3.0,25536296.81,4001,0,False,17790,5.426686369,2.75437466,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
10800000,2013-11-16,73,3.0,10.0,3.0,12583535.69,178473,0,False,21155,1.373197047,0.413951118,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8796950,2013-11-16,56,1.0,1.0,1.0,4695913.354,61039,1,False,118843,3.279753896,0.133129653,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6600879,2013-11-16,43,1.0,1.0,1.0,12583535.69,178473,0,False,21155,1.207655812,1.021566429,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
9600000,2013-11-16,56,3.0,5.0,3.0,3998216.265,64317,0,False,153248,1.614502646,1.394066489,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5200000,2013-11-16,31,2.0,5.0,3.0,4395332.782,94561,0,True,72131,0.992585594,1.950054528,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
2000000,2013-11-16,31,1.0,5.0,3.0,15045565.2,102828,0,True,122862,1.422368564,2.29926058,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
11000000,2013-11-16,53,2.0,9.0,3.0,9249237.174,156377,0,False,53786,2.375611232,1.320957311,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
14900000,2013-11-16,54,2.0,7.0,2.0,4800968.266,26578,1,False,102726,1.427156782,3.770463048,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5630000,2013-11-18,39,1.0,8.0,3.0,8591335.051,111023,0,False,132349,0.782476883,2.524454716,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
12000000,2013-11-18,76,3.0,10.0,3.0,5725729.259,122873,0,True,60315,2.292285655,0.609276441,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
13300000,2013-11-18,76,2.0,12.0,2.0,4512002.453,57999,1,False,47245,1.623192286,0.337634938,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
7100000,2013-11-18,39,1.0,8.0,2.0,16751119.46,155427,0,False,156377,2.682733153,1.928996376,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
2000000,2013-11-18,45,2.0,5.0,2.0,10508030.1,81887,0,True,57107,1.763472941,0.440529028,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
15200000,2013-11-18,79,3.0,12.0,2.0,3879802.193,81980,0,False,27992,3.263888639,2.407326946,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4632000,2013-11-18,33,1.0,6.0,2.0,11324091.93,113897,0,False,125111,2.584688276,1.770702855,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4500000,2013-11-18,44,2.0,5.0,3.0,15319902.35,21040,0,False,85956,7.598842345,1.967629304,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6384000,2013-11-18,76,2.0,13.0,3.0,14795571.25,145088,0,True,85956,5.294947114,3.175182607,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4064688,2013-11-18,38,1.0,1.0,1.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8360000,2013-11-18,54,2.0,9.0,2.0,12583535.69,178473,0,False,21155,2.711285047,1.987031901,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
3641760,2013-11-18,40,1.0,0.0,2.0,52995275.39,13890,0,False,21819,15.83945056,0.464679349,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
14800000,2013-11-18,59,3.0,4.0,3.0,4684027.803,65972,0,False,26943,1.584973986,0.657318154,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8250000,2013-11-18,79,3.0,8.0,2.0,10842309.74,85219,0,False,221709,2.761011009,4.814244108,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6500000,2013-11-18,39,2.0,6.0,3.0,5361326.947,80917,0,True,79576,3.64225734,1.290742949,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6600000,2013-11-18,53,2.0,8.0,2.0,8591335.051,111023,0,False,132349,1.585359803,2.584941517,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4850000,2013-11-18,37,2.0,6.0,3.0,8097031.584,31167,0,False,219609,8.511839078,0.775476936,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
7050000,2013-11-18,50,2.0,8.0,2.0,9282438.657,143661,0,False,112221,1.869636462,0.115872608,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4943400,2013-11-18,46,3.0,0.0,2.0,66772450.69,9553,0,False,13890,7.581460653,1.165004998,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
3600000,2013-11-18,22,1.0,33.0,1.0,8659075.461,104410,0,True,85956,2.393011543,3.861347721,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
20444104,2013-11-18,124,3.0,1.0,1.0,15045565.2,102828,0,True,122862,2.407069701,3.669179113,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8400000,2013-11-18,58,2.0,10.0,2.0,26155137.04,178264,0,False,102618,1.399828126,2.807129082,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
7600000,2013-11-18,35,1.0,10.0,2.0,18800000.1,125111,1,True,61039,4.926341943,0.911660102,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8074745,2013-11-18,84,3.0,1.0,2.0,7307410.574,75377,0,True,116742,1.482746099,4.081282581,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8000000,2013-11-18,46,2.0,5.0,3.0,7750777.821,76284,0,True,76156,2.734852606,1.656134259,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
7100000,2013-11-18,58,2.0,10.0,3.0,14795571.25,145088,0,True,85956,5.103660029,1.547182476,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4376575,2013-11-18,41,1.0,1.0,2.0,40366999.51,21819,0,False,7341,8.45855358,0.478623108,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
7900000,2013-11-18,42,1.0,11.0,3.0,7506452.02,43795,0,True,19940,2.002369525,2.079861291,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6800000,2013-11-18,46,2.0,6.0,2.0,10053051.74,175518,0,True,61396,1.656886496,3.429381174,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
3000000,2013-11-18,41,1.0,10.0,3.0,6424173.859,51455,0,True,96959,1.981527621,0.858606501,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5950868,2013-11-18,58,2.0,1.0,1.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8000000,2013-11-18,50,2.0,9.0,3.0,5467178.309,102618,0,True,130396,2.90590777,2.545954497,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
2000000,2013-11-18,33,1.0,6.0,2.0,11638050.15,123280,1,True,57999,0.757904236,1.38790526,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
3113365,2013-11-18,51,2.0,1.0,1.0,35747947.91,2546,0,False,2942,2.761011009,3.088887133,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6100000,2013-11-18,45,2.0,5.0,2.0,14286990.83,157010,0,True,12327,2.770722726,1.424888111,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
13096868,2013-11-18,120,3.0,1.0,1.0,25536296.81,4001,0,False,17790,9.984238363,1.724120532,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
9382422,2013-11-19,102,3.0,0.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6700000,2013-11-19,47,2.0,6.0,3.0,8287309.439,125354,0,True,145576,3.378503817,3.675334379,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5959680,2013-11-19,64,2.0,0.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6650000,2013-11-19,44,2.0,5.0,3.0,4787424.272,96959,0,False,78810,2.054231633,2.334293116,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6100000,2013-11-19,35,1.0,9.0,3.0,26155137.04,178264,0,False,102618,1.582285685,2.422024684,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4850000,2013-11-19,42,1.0,8.0,3.0,10842309.74,85219,0,False,221709,2.761011009,4.57506533,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5115198,2013-11-19,51,2.0,1.0,1.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
3958570,2013-11-19,36,1.0,1.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6450000,2013-11-19,44,2.0,6.0,2.0,10518366.87,118945,0,False,104410,1.495554595,1.757518347,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
1100000,2013-11-19,37,1.0,9.0,2.0,7587523.226,102590,0,True,85721,4.079076282,2.352880666,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6280000,2013-11-19,90,4.0,8.0,3.0,5540725.595,76670,0,True,106445,1.747141219,0.206149387,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6150000,2013-11-19,38,2.0,7.0,2.0,6424173.859,51455,0,True,96959,2.902223786,0.832343749,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5903808,2013-11-19,63,2.0,1.0,1.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
2000000,2013-11-19,31,1.0,5.0,2.0,5391434.257,123000,0,True,76670,3.207776724,3.138116157,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
2400000,2013-11-19,51,2.0,8.0,3.0,11754772.16,247469,0,False,165727,1.874160045,4.32803864,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5181049,2013-11-19,61,2.0,1.0,2.0,40366999.51,21819,0,False,7341,8.45855358,0.478623108,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5950000,2013-11-19,37,1.0,8.0,2.0,12583535.69,178473,0,False,21155,1.209592375,2.761888908,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
2832494,2013-11-19,45,1.0,1.0,2.0,10071560.22,4199,0,False,12061,2.761011009,2.870507259,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8407969,2013-11-19,57,2.0,10.0,1.0,12583535.69,178473,0,False,21155,0.059640878,1.74485586,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6280000,2013-11-19,90,4.0,7.0,3.0,7307410.574,75377,0,True,116742,0.627738591,3.647865805,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
7500000,2013-11-19,37,1.0,8.0,3.0,5686537.395,48439,0,True,91100,3.217162376,0.341940237,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5115198,2013-11-19,51,2.0,9.0,1.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
3622080,2013-11-19,33,1.0,0.0,2.0,66772450.69,9553,0,False,13890,7.581460653,1.165004998,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4300000,2013-11-19,33,1.0,6.0,2.0,10518366.87,118945,0,False,104410,2.598896926,0.347230919,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5500000,2013-11-19,36,1.0,10.0,2.0,14795571.25,145088,0,True,85956,7.056906979,0.5079692,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
7396800,2013-11-19,79,3.0,1.0,1.0,21494094.8,7122,0,False,9553,8.043091872,2.640805729,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8400000,2013-11-19,55,2.0,8.0,3.0,7126815.285,87713,0,False,100846,6.016823271,1.13956655,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6600000,2013-11-19,34,1.0,9.0,3.0,5725729.259,122873,0,True,60315,1.409912825,0.698321437,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
3405045,2013-11-19,49,1.0,14.0,1.0,8034501.262,12061,0,False,7538,15.65633823,2.213743182,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5050000,2013-11-19,38,1.0,8.0,2.0,7587523.226,102590,0,True,85721,2.09553807,2.1850643,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6900000,2013-11-19,45,2.0,5.0,3.0,4787424.272,96959,0,False,78810,2.6485421,1.512425747,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8100000,2013-11-19,59,2.0,10.0,2.0,11754772.16,247469,0,False,165727,2.298344852,4.718808988,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6600000,2013-11-19,45,2.0,5.0,2.0,7984443.568,142243,0,True,31167,3.011489211,0.167324907,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
2983302,2013-11-19,47,2.0,1.0,1.0,35747947.91,2546,0,False,2942,16.27780804,4.440600259,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5650000,2013-11-19,38,1.0,9.0,2.0,5361326.947,80917,0,True,79576,3.3160054,0.857683465,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5352860,2013-11-19,64,2.0,1.0,2.0,7632939.805,78810,0,True,87713,2.894450709,0.57643715,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
9850000,2013-11-19,55,2.0,7.0,3.0,4996777.402,47245,0,False,55590,2.031782186,0.172655265,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
3886596,2013-11-19,37,1.0,1.0,1.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6537024,2013-11-20,70,2.0,0.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6003480,2013-11-20,61,2.0,0.0,2.0,7632939.805,78810,0,True,87713,2.894450709,0.57643715,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5100000,2013-11-20,31,1.0,5.0,2.0,6982964.492,111374,0,True,89467,3.322755633,1.068900161,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
3967500,2013-11-20,34,1.0,0.0,2.0,66772450.69,9553,0,False,13890,7.581460653,1.165004998,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4903721,2013-11-20,47,1.0,1.0,2.0,25536296.81,4001,0,False,17790,9.984238363,1.724120532,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
10300000,2013-11-20,62,3.0,8.0,2.0,16751119.46,155427,0,False,156377,1.446162279,0.502564618,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6150000,2013-11-20,41,2.0,5.0,2.0,7984443.568,142243,0,True,31167,2.3417337,0.686918673,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6500000,2013-11-20,35,1.0,6.0,3.0,7811375.434,153248,0,True,123000,1.321923018,2.291753559,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
10165777,2013-11-20,59,2.0,0.0,2.0,5293464.965,77878,0,False,115352,0.096344479,0.880122888,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
7100000,2013-11-20,46,2.0,6.0,3.0,6206098.885,111874,0,False,125354,1.525207236,0.900570026,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
12000000,2013-11-20,73,2.0,11.0,3.0,52351766.54,142462,0,True,78507,2.293100781,2.381956875,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8300000,2013-11-20,66,2.0,9.0,2.0,10508030.1,81887,0,True,57107,2.447249039,0.327030046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6125000,2013-11-20,41,2.0,5.0,2.0,8993640.418,89971,1,True,142243,1.592811621,1.163798698,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4900000,2013-11-20,30,1.0,5.0,2.0,14286990.83,157010,0,True,12327,2.16978511,2.19526664,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4750284,2013-11-20,46,1.0,1.0,1.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6400000,2013-11-20,45,2.0,6.0,2.0,7887684.174,104434,0,False,105663,2.676754739,0.326998268,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
7500000,2013-11-20,60,3.0,6.0,3.0,3875439.354,94564,0,False,64931,1.280782205,0.464973985,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4950000,2013-11-20,43,2.0,5.0,2.0,6377883.078,101982,0,False,83369,2.273820821,2.211435159,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8000000,2013-11-20,46,2.0,5.0,3.0,3879802.193,81980,0,False,27992,2.86454367,2.776208183,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5669370,2013-11-20,51,2.0,0.0,2.0,25536296.81,4001,0,False,17790,2.618127431,2.990948408,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5174562,2013-11-20,52,2.0,0.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5800000,2013-11-20,39,1.0,8.0,2.0,10508030.1,81887,0,True,57107,2.447249039,0.327030046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5615010,2013-11-20,65,2.0,1.0,1.0,21494094.8,7122,0,False,9553,5.595300675,4.540853936,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6500000,2013-11-20,41,2.0,6.0,2.0,24813850.39,174831,0,True,178264,2.593041807,2.554192203,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8400000,2013-11-20,64,3.0,9.0,3.0,5264733.751,80791,0,False,81887,1.990602936,0.92947101,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
9382422,2013-11-20,102,3.0,0.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8800000,2013-11-20,64,4.0,6.0,3.0,8889466.752,90114,0,False,78616,1.800186413,0.897534885,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
10100000,2013-11-20,74,3.0,9.0,2.0,2104404.816,26943,0,False,80917,2.916709029,0.976096242,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5452584,2013-11-20,79,3.0,9.0,3.0,11391678.48,19940,0,False,247469,2.71925046,3.274916012,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
11650000,2013-11-20,63,2.0,9.0,3.0,8087656.379,116742,1,True,123280,0.824174596,1.340637875,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
5519581,2013-11-20,47,1.0,1.0,1.0,25536296.81,4001,0,False,17790,9.984238363,1.724120532,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
3000000,2013-11-20,35,1.0,5.0,3.0,5586342.585,83502,0,False,57405,1.870775838,4.208306794,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6300000,2013-11-20,40,2.0,5.0,2.0,7506452.02,43795,0,True,19940,2.701164034,0.982452858,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
4750284,2013-11-20,46,1.0,1.0,1.0,4808269.831,101708,0,True,101982,1.015404016,1.605609648,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6733275,2013-11-20,41,1.0,1.0,1.0,9282438.657,143661,0,False,112221,1.9740133499999999,0.250795436,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
2413096,2013-11-20,40,1.0,9.0,1.0,35747947.91,2546,0,False,2942,2.761011009,3.088887133,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8500000,2013-11-20,55,3.0,5.0,2.0,5027634.003,68630,0,False,155572,1.525299634,0.574423118,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
10800000,2013-11-20,48,2.0,8.0,3.0,12505755.08,61396,0,False,65972,1.227616346,0.446631132,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8500000,2013-11-20,47,2.0,6.0,3.0,5725729.259,122873,0,True,60315,2.968473497,1.807384445,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
1000000,2013-11-20,57,3.0,6.0,2.0,8464344.053,85721,0,True,145088,5.090680113,0.426366342,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
3876120,2013-11-20,37,1.0,0.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
990000,2013-11-20,39,1.0,8.0,3.0,26155137.04,178264,0,False,102618,1.04633311,1.696403634,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
10450000,2013-11-20,63,3.0,6.0,2.0,10053051.74,175518,0,True,61396,2.629899009,1.83626272,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8500000,2013-11-20,38,1.0,10.0,3.0,12505755.08,61396,0,False,65972,1.30865337,0.932717419,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6400000,2013-11-20,41,2.0,5.0,3.0,18036436.51,166803,0,True,155427,3.56050873,0.745043154,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
11400000,2013-11-20,74,3.0,10.0,3.0,7128794.338,145576,0,False,129207,3.61290107,1.345067966,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
12500000,2013-11-20,65,3.0,9.0,3.0,12505755.08,61396,0,False,65972,2.428729957,0.92288833,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
11600000,2013-11-20,65,2.0,9.0,2.0,18800000.1,125111,1,True,61039,1.578714375,2.537574041,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
9850000,2013-11-21,31,1.0,6.0,2.0,4280227.098,55590,0,False,108171,2.692461863,3.270827975,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
8400000,2013-11-21,57,3.0,5.0,2.0,6206098.885,111874,0,False,125354,1.075482577,0.835217918,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
7400000,2013-11-21,47,2.0,7.0,2.0,8841267.454,100846,0,False,94564,1.309739161,0.781994704,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
1000000,2013-11-21,63,2.0,12.0,2.0,9282438.657,143661,0,False,112221,1.346559251,0.279339799,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
6400000,2013-11-21,43,1.0,9.0,2.0,26155137.04,178264,0,False,102618,1.667994792,1.529879699,107.9176,18543.5,401.6,10.5,0.007296757,42.02,34.55
